round,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,rejected_clients,scenario
19.0,1.3332592219030763,0.9999999730061968,1.3332592219030763,0.9999999730061968,2.2829559492593416,1.0000000384170555,2.2829559492593416,1.0000000384170555,0.5631418217805104,0.5631418217805104,0.5631418217805104,0.5631418217805104,w1,scale_defended
20.0,1.3702765931011058,0.9999999555875536,1.3702765931011058,0.9999999555875536,2.056065534709324,0.9999999991850927,2.056065534709324,0.9999999991850927,0.6001596990121345,0.6001596990121345,0.6001596990121345,0.6001596990121345,w3,scale_defended
1.0,1.3608145600246682,1.3608145600246682,1.3608145600246682,1.3608145600246682,1.8608346475033413,1.8608346475033413,1.8608346475033413,1.8608346475033413,0.6297003469922515,0.6297003469922515,0.6297003469922515,0.6297003469922515,,scale_no_defense
2.0,1.3947552346987184,1.3947552346987184,1.3947552346987184,1.3947552346987184,1.5681963375047097,1.5681963375047097,1.5681963375047097,1.5681963375047097,0.5586153070314165,0.5586153070314165,0.5586153070314165,0.5586153070314165,,scale_no_defense
3.0,1.3188510339819737,1.3188510339819737,1.3188510339819737,1.3188510339819737,1.4833990290979846,1.4833990290979846,1.4833990290979846,1.4833990290979846,0.5978818357050554,0.5978818357050554,0.5978818357050554,0.5978818357050554,,scale_no_defense
4.0,1.4094433024891555,1.4094433024891555,1.4094433024891555,1.4094433024891555,1.4687857675826108,1.4687857675826108,1.4687857675826108,1.4687857675826108,0.6194630367787703,0.6194630367787703,0.6194630367787703,0.6194630367787703,,scale_no_defense
5.0,1.3002336316549092,1.3002336316549092,1.3002336316549092,1.3002336316549092,1.369817938792016,1.369817938792016,1.369817938792016,1.369817938792016,0.5829949772422698,0.5829949772422698,0.5829949772422698,0.5829949772422698,,scale_no_defense
6.0,1.4596815037795288,1.4596815037795288,1.4596815037795288,1.4596815037795288,1.3742254555029212,1.3742254555029212,1.3742254555029212,1.3742254555029212,0.6139304156173504,0.6139304156173504,0.6139304156173504,0.6139304156173504,,scale_no_defense
7.0,1.1504168763721525,1.1504168763721525,1.1504168763721525,1.1504168763721525,1.397652436643551,1.397652436643551,1.397652436643551,1.397652436643551,0.6229585011096105,0.6229585011096105,0.6229585011096105,0.6229585011096105,,scale_no_defense
8.0,1.257576984881564,1.257576984881564,1.257576984881564,1.257576984881564,1.3917919810627886,1.3917919810627886,1.3917919810627886,1.3917919810627886,0.6360801913751993,0.6360801913751993,0.6360801913751993,0.6360801913751993,,scale_no_defense
9.0,1.2638623726090172,1.2638623726090172,1.2638623726090172,1.2638623726090172,1.3674624544638103,1.3674624544638103,1.3674624544638103,1.3674624544638103,0.607862099506,0.607862099506,0.607862099506,0.607862099506,,scale_no_defense
10.0,1.216012893212476,1.216012893212476,1.216012893212476,1.216012893212476,1.4243087030848731,1.4243087030848731,1.4243087030848731,1.4243087030848731,0.6530896265351868,0.6530896265351868,0.6530896265351868,0.6530896265351868,,scale_no_defense
11.0,1.314907060157613,1.314907060157613,1.314907060157613,1.314907060157613,1.315421344062269,1.315421344062269,1.315421344062269,1.315421344062269,0.6419449258304853,0.6419449258304853,0.6419449258304853,0.6419449258304853,,scale_no_defense
12.0,1.260960459715022,1.260960459715022,1.260960459715022,1.260960459715022,1.475971190172231,1.475971190172231,1.475971190172231,1.475971190172231,0.6162383930571523,0.6162383930571523,0.6162383930571523,0.6162383930571523,,scale_no_defense
13.0,1.3366545016126523,1.3366545016126523,1.3366545016126523,1.3366545016126523,1.378250311865478,1.378250311865478,1.378250311865478,1.378250311865478,0.6086506652715549,0.6086506652715549,0.6086506652715549,0.6086506652715549,,scale_no_defense
14.0,1.222994567061553,1.222994567061553,1.222994567061553,1.222994567061553,1.4758355165914108,1.4758355165914108,1.4758355165914108,1.4758355165914108,0.6520860176337372,0.6520860176337372,0.6520860176337372,0.6520860176337372,,scale_no_defense
15.0,1.280620991746668,1.280620991746668,1.280620991746668,1.280620991746668,1.4310643158621683,1.4310643158621683,1.4310643158621683,1.4310643158621683,0.5965074998092006,0.5965074998092006,0.5965074998092006,0.5965074998092006,,scale_no_defense
