round,num_clients,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,w2_clip_threshold,w2_noise_multiplier,w2_noise_scale,w2_is_malicious,w2_attack_strength,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,w1_clip_threshold,w1_noise_multiplier,w1_noise_scale,w1_is_malicious,w1_attack_strength,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w3_clip_threshold,w3_noise_multiplier,w3_noise_scale,w3_is_malicious,w3_attack_strength,w2_agg_score,w2_selected,w1_agg_score,w1_selected,w3_agg_score,w3_selected,rejected_clients
11.0,3.0,0.10835964995282638,0.10835964995282638,0.10835964995282638,0.10835964995282638,0.0,0.0,0.0,0.0,0.0,0.21149282295537702,0.21149282295537702,0.21149282295537702,0.21149282295537702,0.0,0.0,0.0,0.0,0.0,0.12439352390739727,0.12439352390739727,0.12439352390739727,0.12439352390739727,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
12.0,3.0,0.10862439732105222,0.10862439732105222,0.10862439732105222,0.10862439732105222,0.0,0.0,0.0,0.0,0.0,0.19880825179483147,0.19880825179483147,0.19880825179483147,0.19880825179483147,0.0,0.0,0.0,0.0,0.0,0.13277729046299147,0.13277729046299147,0.13277729046299147,0.13277729046299147,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
13.0,3.0,0.1257312033881245,0.1257312033881245,0.1257312033881245,0.1257312033881245,0.0,0.0,0.0,0.0,0.0,0.11203470950325033,0.11203470950325033,0.11203470950325033,0.11203470950325033,0.0,0.0,0.0,0.0,0.0,0.11105310828393994,0.11105310828393994,0.11105310828393994,0.11105310828393994,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
14.0,3.0,0.11917857050489464,0.11917857050489464,0.11917857050489464,0.11917857050489464,0.0,0.0,0.0,0.0,0.0,0.13876167767748576,0.13876167767748576,0.13876167767748576,0.13876167767748576,0.0,0.0,0.0,0.0,0.0,0.12602262829471253,0.12602262829471253,0.12602262829471253,0.12602262829471253,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
15.0,3.0,0.12349910098608265,0.12349910098608265,0.12349910098608265,0.12349910098608265,0.0,0.0,0.0,0.0,0.0,0.11380521885817302,0.11380521885817302,0.11380521885817302,0.11380521885817302,0.0,0.0,0.0,0.0,0.0,0.1044653083363777,0.1044653083363777,0.1044653083363777,0.1044653083363777,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
16.0,3.0,0.11655606333801244,0.11655606333801244,0.11655606333801244,0.11655606333801244,0.0,0.0,0.0,0.0,0.0,0.21202341677365052,0.21202341677365052,0.21202341677365052,0.21202341677365052,0.0,0.0,0.0,0.0,0.0,0.10571709783080167,0.10571709783080167,0.10571709783080167,0.10571709783080167,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
17.0,3.0,0.09739891895627127,0.09739891895627127,0.09739891895627127,0.09739891895627127,0.0,0.0,0.0,0.0,0.0,0.18272473998108674,0.18272473998108674,0.18272473998108674,0.18272473998108674,0.0,0.0,0.0,0.0,0.0,0.12392109224528486,0.12392109224528486,0.12392109224528486,0.12392109224528486,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
18.0,3.0,0.08744621640877111,0.08744621640877111,0.08744621640877111,0.08744621640877111,0.0,0.0,0.0,0.0,0.0,0.15067941631427823,0.15067941631427823,0.15067941631427823,0.15067941631427823,0.0,0.0,0.0,0.0,0.0,0.11674904863008735,0.11674904863008735,0.11674904863008735,0.11674904863008735,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
19.0,3.0,0.09354682299296176,0.09354682299296176,0.09354682299296176,0.09354682299296176,0.0,0.0,0.0,0.0,0.0,0.10976372128325684,0.10976372128325684,0.10976372128325684,0.10976372128325684,0.0,0.0,0.0,0.0,0.0,0.121236480534944,0.121236480534944,0.121236480534944,0.121236480534944,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
20.0,3.0,0.10845193197050167,0.10845193197050167,0.10845193197050167,0.10845193197050167,0.0,0.0,0.0,0.0,0.0,0.20993020919565195,0.20993020919565195,0.20993020919565195,0.20993020919565195,0.0,0.0,0.0,0.0,0.0,0.12114880715459697,0.12114880715459697,0.12114880715459697,0.12114880715459697,0.0,0.0,0.0,0.0,0.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
