round,num_clients,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,w2_clip_threshold,w2_noise_multiplier,w2_noise_scale,w2_is_malicious,w2_attack_strength,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,w1_clip_threshold,w1_noise_multiplier,w1_noise_scale,w1_is_malicious,w1_attack_strength,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w3_clip_threshold,w3_noise_multiplier,w3_noise_scale,w3_is_malicious,w3_attack_strength,w2_agg_score,w2_selected,w1_agg_score,w1_selected,w3_agg_score,w3_selected,rejected_clients
11.0,3.0,0.5627757520754495,0.5627757520754495,0.5627757520754495,0.5627757520754495,0.0,0.0,0.0,0.0,0.0,0.5380186097874666,0.5380186097874666,0.5380186097874666,0.5380186097874666,0.0,0.0,0.0,0.0,0.0,2.9622781833467293,2.9622781833467293,2.9622781833467293,2.9622781833467293,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
12.0,3.0,0.549234456201302,0.549234456201302,0.549234456201302,0.549234456201302,0.0,0.0,0.0,0.0,0.0,0.5909053268429441,0.5909053268429441,0.5909053268429441,0.5909053268429441,0.0,0.0,0.0,0.0,0.0,2.718322692921799,2.718322692921799,2.718322692921799,2.718322692921799,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
13.0,3.0,0.6088586615711148,0.6088586615711148,0.6088586615711148,0.6088586615711148,0.0,0.0,0.0,0.0,0.0,0.446477333815982,0.446477333815982,0.446477333815982,0.446477333815982,0.0,0.0,0.0,0.0,0.0,2.735803051384053,2.735803051384053,2.735803051384053,2.735803051384053,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
14.0,3.0,0.6262847376871403,0.6262847376871403,0.6262847376871403,0.6262847376871403,0.0,0.0,0.0,0.0,0.0,0.3695225820976471,0.3695225820976471,0.3695225820976471,0.3695225820976471,0.0,0.0,0.0,0.0,0.0,2.7836324795607013,2.7836324795607013,2.7836324795607013,2.7836324795607013,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
15.0,3.0,0.5922505768810469,0.5922505768810469,0.5922505768810469,0.5922505768810469,0.0,0.0,0.0,0.0,0.0,0.477877532767721,0.477877532767721,0.477877532767721,0.477877532767721,0.0,0.0,0.0,0.0,0.0,2.637432646004387,2.637432646004387,2.637432646004387,2.637432646004387,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
16.0,3.0,0.5693089084523473,0.5693089084523473,0.5693089084523473,0.5693089084523473,0.0,0.0,0.0,0.0,0.0,0.4978322412783063,0.4978322412783063,0.4978322412783063,0.4978322412783063,0.0,0.0,0.0,0.0,0.0,2.756510167699246,2.756510167699246,2.756510167699246,2.756510167699246,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
17.0,3.0,0.5814312203736667,0.5814312203736667,0.5814312203736667,0.5814312203736667,0.0,0.0,0.0,0.0,0.0,0.5109206999085947,0.5109206999085947,0.5109206999085947,0.5109206999085947,0.0,0.0,0.0,0.0,0.0,3.0205554187573807,3.0205554187573807,3.0205554187573807,3.0205554187573807,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
18.0,3.0,0.5952923413678285,0.5952923413678285,0.5952923413678285,0.5952923413678285,0.0,0.0,0.0,0.0,0.0,0.5289842298725733,0.5289842298725733,0.5289842298725733,0.5289842298725733,0.0,0.0,0.0,0.0,0.0,2.8137289435210135,2.8137289435210135,2.8137289435210135,2.8137289435210135,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
19.0,3.0,0.627419279131378,0.627419279131378,0.627419279131378,0.627419279131378,0.0,0.0,0.0,0.0,0.0,0.517530851634433,0.517530851634433,0.517530851634433,0.517530851634433,0.0,0.0,0.0,0.0,0.0,2.829876831351668,2.829876831351668,2.829876831351668,2.829876831351668,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
20.0,3.0,0.5150314738799879,0.5150314738799879,0.5150314738799879,0.5150314738799879,0.0,0.0,0.0,0.0,0.0,0.4771475200901901,0.4771475200901901,0.4771475200901901,0.4771475200901901,0.0,0.0,0.0,0.0,0.0,2.918390404443471,2.918390404443471,2.918390404443471,2.918390404443471,0.0,0.0,0.0,1.0,5.0,0.3499156133083124,1.0,0.44948010716519726,1.0,0.20060427952649035,1.0,
