round,num_clients,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w3_clip_threshold,w3_noise_multiplier,w3_noise_scale,w3_is_malicious,w3_attack_strength,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,w2_clip_threshold,w2_noise_multiplier,w2_noise_scale,w2_is_malicious,w2_attack_strength,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,w1_clip_threshold,w1_noise_multiplier,w1_noise_scale,w1_is_malicious,w1_attack_strength,w3_agg_score,w3_selected,w2_agg_score,w2_selected,w1_agg_score,w1_selected,rejected_clients
11.0,3.0,0.6786667349712832,0.6786667349712832,0.6786667349712832,0.6786667349712832,1.0,0.01,0.01,1.0,5.0,0.11033234175673659,0.11033234175673659,0.11033234175673659,0.11033234175673659,1.0,0.01,0.01,0.0,0.0,0.1961478702931851,0.1961478702931851,0.1961478702931851,0.1961478702931851,1.0,0.01,0.01,0.0,0.0,0.5649725198745728,0.0,0.05474012717604637,1.0,0.05474012717604637,1.0,w3
12.0,3.0,0.7348060015282926,0.7348060015282926,0.7348060015282926,0.7348060015282926,1.0,0.01,0.01,1.0,5.0,0.1078349127312791,0.1078349127312791,0.1078349127312791,0.1078349127312791,1.0,0.01,0.01,0.0,0.0,0.2055429051029273,0.2055429051029273,0.2055429051029273,0.2055429051029273,1.0,0.01,0.01,0.0,0.0,0.5866765379905701,0.0,0.055988624691963196,1.0,0.055988624691963196,1.0,w3
13.0,3.0,0.6272107557581085,0.6272107557581085,0.6272107557581085,0.6272107557581085,1.0,0.01,0.01,1.0,5.0,0.11918719546232139,0.11918719546232139,0.11918719546232139,0.11918719546232139,1.0,0.01,0.01,0.0,0.0,0.1131018088869622,0.1131018088869622,0.1131018088869622,0.1131018088869622,1.0,0.01,0.01,0.0,0.0,0.4004097580909729,0.0,0.03412531316280365,1.0,0.03412531316280365,1.0,w3
14.0,3.0,0.703960998567413,0.703960998567413,0.703960998567413,0.703960998567413,1.0,0.01,0.01,1.0,5.0,0.10473187755029734,0.10473187755029734,0.10473187755029734,0.10473187755029734,1.0,0.01,0.01,0.0,0.0,0.1353364479135913,0.1353364479135913,0.1353364479135913,0.1353364479135913,1.0,0.01,0.01,0.0,0.0,0.5338341593742371,0.0,0.025546656921505928,1.0,0.025546656921505928,1.0,w3
15.0,3.0,0.57770526556662,0.57770526556662,0.57770526556662,0.57770526556662,1.0,0.01,0.01,1.0,5.0,0.11702819721648737,0.11702819721648737,0.11702819721648737,0.11702819721648737,1.0,0.01,0.01,0.0,0.0,0.11280936270635039,0.11280936270635039,0.11280936270635039,0.11280936270635039,1.0,0.01,0.01,0.0,0.0,0.37627461552619934,0.0,0.031901586800813675,1.0,0.031901586800813675,1.0,w3
16.0,3.0,0.5957565440005799,0.5957565440005799,0.5957565440005799,0.5957565440005799,1.0,0.01,0.01,1.0,5.0,0.11177824599841589,0.11177824599841589,0.11177824599841589,0.11177824599841589,1.0,0.01,0.01,0.0,0.0,0.2210308190951953,0.2210308190951953,0.2210308190951953,0.2210308190951953,1.0,0.01,0.01,0.0,0.0,0.3486376404762268,0.0,0.09563227742910385,1.0,0.09563227742910385,1.0,w3
17.0,3.0,0.678627100105721,0.678627100105721,0.678627100105721,0.678627100105721,1.0,0.01,0.01,1.0,5.0,0.09679363447850928,0.09679363447850928,0.09679363447850928,0.09679363447850928,1.0,0.01,0.01,0.0,0.0,0.18063405792993575,0.18063405792993575,0.18063405792993575,0.18063405792993575,1.0,0.01,0.01,0.0,0.0,0.4683575928211212,0.0,0.06806137412786484,1.0,0.06806137412786484,1.0,w3
18.0,3.0,0.6608434247873224,0.6608434247873224,0.6608434247873224,0.6608434247873224,1.0,0.01,0.01,1.0,5.0,0.0882548152921785,0.0882548152921785,0.0882548152921785,0.0882548152921785,1.0,0.01,0.01,0.0,0.0,0.13350953534648838,0.13350953534648838,0.13350953534648838,0.13350953534648838,1.0,0.01,0.01,0.0,0.0,0.4545662999153137,0.0,0.03675340116024017,1.0,0.03675340116024017,1.0,w3
19.0,3.0,0.6914002049849957,0.6914002049849957,0.6914002049849957,0.6914002049849957,1.0,0.01,0.01,1.0,5.0,0.08977257135118802,0.08977257135118802,0.08977257135118802,0.08977257135118802,1.0,0.01,0.01,0.0,0.0,0.10959651560607395,0.10959651560607395,0.10959651560607395,0.10959651560607395,1.0,0.01,0.01,0.0,0.0,0.4991269111633301,0.0,0.04129338264465332,1.0,0.04129338264465332,1.0,w3
20.0,3.0,0.6636639702140524,0.6636639702140524,0.6636639702140524,0.6636639702140524,1.0,0.01,0.01,1.0,5.0,0.1056993553400536,0.1056993553400536,0.1056993553400536,0.1056993553400536,1.0,0.01,0.01,0.0,0.0,0.1883345177393955,0.1883345177393955,0.1883345177393955,0.1883345177393955,1.0,0.01,0.01,0.0,0.0,0.4485757052898407,0.0,0.07518372684717178,1.0,0.07518372684717178,1.0,w3
